index,date,county,state,fips,cases,deaths,daily_cases,daily_deaths,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,population,land_area,population_density,labor_force,employed,unemployed,unemployment_rate,some_college,bachelor_or_higher,high_school,less_than_high_school,poverty_rate,daily_cases_100k,daily_deaths_100k,party_DEMOCRAT
1277678,2021-08-21,Androscoggin,Maine,23001,8668,88.0,8.0,0.0,0.0,9.0,,,-5.0,-3.0,107233.0,467.927,229.16608787268098,54355.0,51684.0,2671.0,4.9,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,7.460389991886825,0.0,1
1277679,2021-08-21,Aroostook,Maine,23003,2187,56.0,28.0,0.0,11.0,21.0,,,-8.0,-2.0,68628.0,6671.33,10.287004240533747,29162.0,27497.0,1665.0,5.7,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,40.79967360261118,0.0,1
1277680,2021-08-21,Cumberland,Maine,23005,18053,209.0,17.0,0.0,14.0,23.0,321.0,52.0,-3.0,-3.0,289977.0,835.241,347.1776409443502,163251.0,156698.0,6553.0,4.0,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,5.862533925104405,0.0,1
1277681,2021-08-21,Franklin,Maine,23007,1468,15.0,7.0,0.0,0.0,,,,-19.0,,29991.0,1696.609,17.677025171975394,13875.0,13138.0,737.0,5.3,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,23.34033543396352,0.0,1
1277682,2021-08-21,Hancock,Maine,23009,1543,41.0,13.0,0.0,82.0,68.0,,,7.0,-3.0,54659.0,1586.893,34.44403623936837,28675.0,27249.0,1426.0,5.0,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,23.78382334107832,0.0,1
1277683,2021-08-21,Kennebec,Maine,23011,6907,85.0,8.0,0.0,3.0,15.0,118.0,,3.0,-2.0,119980.0,867.524,138.30164929154697,61683.0,59007.0,2676.0,4.3,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,6.667777962993832,0.0,1
1277684,2021-08-21,Knox,Maine,23013,1275,7.0,3.0,0.0,28.0,,,,-4.0,,39855.0,365.134,109.15170868776941,20028.0,19147.0,881.0,4.4,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,7.527286413248024,0.0,1
1277685,2021-08-21,Lincoln,Maine,23015,1198,3.0,2.0,0.0,,,,,8.0,,33969.0,455.818,74.52316494741322,16865.0,16121.0,744.0,4.4,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,5.887721157525979,0.0,1
1277686,2021-08-21,Oxford,Maine,23017,3814,71.0,4.0,0.0,19.0,29.0,,,-15.0,-4.0,57202.0,2076.84,27.542805415920338,26389.0,24914.0,1475.0,5.6,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,6.992762490821999,0.0,1
1277687,2021-08-21,Penobscot,Maine,23019,7093,111.0,45.0,2.0,-7.0,12.0,127.0,19.0,-16.0,-1.0,152692.0,3397.362,44.94428324093811,75081.0,71498.0,3583.0,4.8,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,29.47109213318314,1.3098263170303617,1
1277688,2021-08-21,Sagadahoc,Maine,23023,1527,12.0,2.0,0.0,17.0,21.0,,,-12.0,,35149.0,253.695,138.54825676501312,19282.0,18561.0,721.0,3.7,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,5.690062306182253,0.0,1
1277689,2021-08-21,Somerset,Maine,23025,2469,35.0,11.0,0.0,45.0,23.0,,,0.0,-3.0,51113.0,3924.403,13.024401418508752,22435.0,21031.0,1404.0,6.3,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,21.520943791207717,0.0,1
1277690,2021-08-21,Waldo,Maine,23027,1401,22.0,10.0,0.0,46.0,42.0,,,1.0,,39155.0,729.918,53.64301195476752,20369.0,19409.0,960.0,4.7,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,25.539522410930914,0.0,1
1277691,2021-08-21,Washington,Maine,23029,1034,19.0,5.0,0.0,32.0,,,,7.0,,31625.0,2562.66,12.340692873810807,13506.0,12636.0,870.0,6.4,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,15.810276679841898,0.0,1
1277692,2021-08-21,York,Maine,23031,14336,143.0,24.0,0.0,72.0,54.0,,143.0,-4.0,-2.0,201169.0,990.713,203.05476964569962,112715.0,107631.0,5084.0,4.5,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,11.930267585960063,0.0,1
1279799,2021-08-22,Androscoggin,Maine,23001,8668,88.0,0.0,0.0,10.0,19.0,,,-3.0,0.0,107233.0,467.927,229.16608787268098,54355.0,51684.0,2671.0,4.9,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,0.0,0.0,1
1279800,2021-08-22,Aroostook,Maine,23003,2187,56.0,0.0,0.0,60.0,,,,4.0,-6.0,68628.0,6671.33,10.287004240533747,29162.0,27497.0,1665.0,5.7,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,0.0,0.0,1
1279801,2021-08-22,Cumberland,Maine,23005,18053,209.0,0.0,0.0,24.0,26.0,89.0,28.0,4.0,2.0,289977.0,835.241,347.1776409443502,163251.0,156698.0,6553.0,4.0,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,0.0,0.0,1
1279802,2021-08-22,Franklin,Maine,23007,1468,15.0,0.0,0.0,22.0,,,,-15.0,,29991.0,1696.609,17.677025171975394,13875.0,13138.0,737.0,5.3,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,0.0,0.0,1
1279803,2021-08-22,Hancock,Maine,23009,1543,41.0,0.0,0.0,131.0,,,,14.0,,54659.0,1586.893,34.44403623936837,28675.0,27249.0,1426.0,5.0,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,0.0,0.0,1
1279804,2021-08-22,Kennebec,Maine,23011,6907,85.0,0.0,0.0,28.0,40.0,,,10.0,-1.0,119980.0,867.524,138.30164929154697,61683.0,59007.0,2676.0,4.3,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,0.0,0.0,1
1279805,2021-08-22,Knox,Maine,23013,1275,7.0,0.0,0.0,52.0,,,,8.0,,39855.0,365.134,109.15170868776941,20028.0,19147.0,881.0,4.4,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,0.0,0.0,1
1279806,2021-08-22,Lincoln,Maine,23015,1198,3.0,0.0,0.0,,,,,2.0,,33969.0,455.818,74.52316494741322,16865.0,16121.0,744.0,4.4,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,0.0,0.0,1
1279807,2021-08-22,Oxford,Maine,23017,3814,71.0,0.0,0.0,24.0,31.0,,,-3.0,-1.0,57202.0,2076.84,27.542805415920338,26389.0,24914.0,1475.0,5.6,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,0.0,0.0,1
1279808,2021-08-22,Penobscot,Maine,23019,7092,111.0,-1.0,0.0,25.0,41.0,158.0,61.0,-11.0,-4.0,152692.0,3397.362,44.94428324093811,75081.0,71498.0,3583.0,4.8,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,-0.6549131585151808,0.0,1
1279809,2021-08-22,Sagadahoc,Maine,23023,1527,12.0,0.0,0.0,29.0,24.0,,,-6.0,,35149.0,253.695,138.54825676501312,19282.0,18561.0,721.0,3.7,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,0.0,0.0,1
1279810,2021-08-22,Somerset,Maine,23025,2469,35.0,0.0,0.0,49.0,32.0,,,-1.0,-3.0,51113.0,3924.403,13.024401418508752,22435.0,21031.0,1404.0,6.3,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,0.0,0.0,1
1279811,2021-08-22,Waldo,Maine,23027,1401,22.0,0.0,0.0,,,,,0.0,,39155.0,729.918,53.64301195476752,20369.0,19409.0,960.0,4.7,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,0.0,0.0,1
1279812,2021-08-22,Washington,Maine,23029,1035,19.0,1.0,0.0,,,,,7.0,,31625.0,2562.66,12.340692873810807,13506.0,12636.0,870.0,6.4,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,3.162055335968379,0.0,1
1279813,2021-08-22,York,Maine,23031,14336,143.0,0.0,0.0,47.0,39.0,132.0,78.0,-1.0,1.0,201169.0,990.713,203.05476964569962,112715.0,107631.0,5084.0,4.5,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,0.0,0.0,1
1282156,2021-08-23,Androscoggin,Maine,23001,8668,88.0,0.0,0.0,14.0,21.0,,,-27.0,5.0,107233.0,467.927,229.16608787268098,54355.0,51684.0,2671.0,4.9,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,0.0,0.0,1
1282157,2021-08-23,Aroostook,Maine,23003,2187,56.0,0.0,0.0,31.0,30.0,,,-23.0,3.0,68628.0,6671.33,10.287004240533747,29162.0,27497.0,1665.0,5.7,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,0.0,0.0,1
1282158,2021-08-23,Cumberland,Maine,23005,18053,209.0,0.0,0.0,27.0,34.0,160.0,10.0,-33.0,8.0,289977.0,835.241,347.1776409443502,163251.0,156698.0,6553.0,4.0,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,0.0,0.0,1
1282159,2021-08-23,Franklin,Maine,23007,1468,15.0,0.0,0.0,28.0,,,,-25.0,3.0,29991.0,1696.609,17.677025171975394,13875.0,13138.0,737.0,5.3,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,0.0,0.0,1
1282160,2021-08-23,Hancock,Maine,23009,1543,41.0,0.0,0.0,105.0,68.0,,,-23.0,3.0,54659.0,1586.893,34.44403623936837,28675.0,27249.0,1426.0,5.0,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,0.0,0.0,1
1282161,2021-08-23,Kennebec,Maine,23011,6907,85.0,0.0,0.0,25.0,32.0,,18.0,-17.0,6.0,119980.0,867.524,138.30164929154697,61683.0,59007.0,2676.0,4.3,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,0.0,0.0,1
1282162,2021-08-23,Knox,Maine,23013,1275,7.0,0.0,0.0,44.0,,,,-23.0,4.0,39855.0,365.134,109.15170868776941,20028.0,19147.0,881.0,4.4,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,0.0,0.0,1
1282163,2021-08-23,Lincoln,Maine,23015,1198,3.0,0.0,0.0,,,,,-20.0,4.0,33969.0,455.818,74.52316494741322,16865.0,16121.0,744.0,4.4,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,0.0,0.0,1
1282164,2021-08-23,Oxford,Maine,23017,3814,71.0,0.0,0.0,31.0,32.0,,,-19.0,3.0,57202.0,2076.84,27.542805415920338,26389.0,24914.0,1475.0,5.6,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,0.0,0.0,1
1282165,2021-08-23,Penobscot,Maine,23019,7092,111.0,0.0,0.0,14.0,27.0,94.0,29.0,-32.0,5.0,152692.0,3397.362,44.94428324093811,75081.0,71498.0,3583.0,4.8,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,0.0,0.0,1
1282166,2021-08-23,Piscataquis,Maine,23021,686,7.0,0.0,0.0,,,,,-14.0,,16931.0,3960.856,4.274581050156835,7497.0,7119.0,378.0,5.0,32.03469909379599,20.28502827046704,39.05971652079622,8.620556114940749,14.6,0.0,0.0,1
1282167,2021-08-23,Sagadahoc,Maine,23023,1527,12.0,0.0,0.0,34.0,19.0,,,-31.0,7.0,35149.0,253.695,138.54825676501312,19282.0,18561.0,721.0,3.7,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,0.0,0.0,1
1282168,2021-08-23,Somerset,Maine,23025,2469,35.0,0.0,0.0,24.0,20.0,,,-20.0,3.0,51113.0,3924.403,13.024401418508752,22435.0,21031.0,1404.0,6.3,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,0.0,0.0,1
1282169,2021-08-23,Waldo,Maine,23027,1401,22.0,0.0,0.0,56.0,29.0,,,-28.0,5.0,39155.0,729.918,53.64301195476752,20369.0,19409.0,960.0,4.7,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,0.0,0.0,1
1282170,2021-08-23,Washington,Maine,23029,1035,19.0,0.0,0.0,29.0,,,,-16.0,2.0,31625.0,2562.66,12.340692873810807,13506.0,12636.0,870.0,6.4,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,0.0,0.0,1
1282171,2021-08-23,York,Maine,23031,14336,143.0,0.0,0.0,63.0,46.0,197.0,31.0,-29.0,8.0,201169.0,990.713,203.05476964569962,112715.0,107631.0,5084.0,4.5,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,0.0,0.0,1
1284878,2021-08-24,Androscoggin,Maine,23001,8690,88.0,22.0,0.0,18.0,20.0,,,-24.0,4.0,107233.0,467.927,229.16608787268098,54355.0,51684.0,2671.0,4.9,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,20.516072477688773,0.0,1
1284879,2021-08-24,Aroostook,Maine,23003,2209,56.0,22.0,0.0,20.0,31.0,,,-19.0,3.0,68628.0,6671.33,10.287004240533747,29162.0,27497.0,1665.0,5.7,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,32.05688640205164,0.0,1
1284880,2021-08-24,Cumberland,Maine,23005,18097,209.0,44.0,0.0,26.0,26.0,251.0,19.0,-32.0,6.0,289977.0,835.241,347.1776409443502,163251.0,156698.0,6553.0,4.0,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,15.173617217917283,0.0,1
1284881,2021-08-24,Franklin,Maine,23007,1479,15.0,11.0,0.0,31.0,,,,-26.0,2.0,29991.0,1696.609,17.677025171975394,13875.0,13138.0,737.0,5.3,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,36.67766996765696,0.0,1
1284882,2021-08-24,Hancock,Maine,23009,1550,41.0,7.0,0.0,108.0,63.0,,,-22.0,2.0,54659.0,1586.893,34.44403623936837,28675.0,27249.0,1426.0,5.0,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,12.80667410673448,0.0,1
1284883,2021-08-24,Kennebec,Maine,23011,6934,85.0,27.0,0.0,23.0,35.0,,27.0,-16.0,4.0,119980.0,867.524,138.30164929154697,61683.0,59007.0,2676.0,4.3,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,22.503750625104182,0.0,1
1284884,2021-08-24,Knox,Maine,23013,1282,7.0,7.0,0.0,38.0,,,,-19.0,2.0,39855.0,365.134,109.15170868776941,20028.0,19147.0,881.0,4.4,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,17.563668297578722,0.0,1
1284885,2021-08-24,Lincoln,Maine,23015,1205,3.0,7.0,0.0,,,,,-16.0,1.0,33969.0,455.818,74.52316494741322,16865.0,16121.0,744.0,4.4,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,20.60702405134093,0.0,1
1284886,2021-08-24,Oxford,Maine,23017,3827,71.0,13.0,0.0,34.0,37.0,,,-19.0,2.0,57202.0,2076.84,27.542805415920338,26389.0,24914.0,1475.0,5.6,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,22.726478095171498,0.0,1
1284887,2021-08-24,Penobscot,Maine,23019,7145,111.0,53.0,0.0,17.0,27.0,123.0,23.0,-32.0,4.0,152692.0,3397.362,44.94428324093811,75081.0,71498.0,3583.0,4.8,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,34.71039740130458,0.0,1
1284888,2021-08-24,Piscataquis,Maine,23021,703,7.0,17.0,0.0,,,,,-13.0,,16931.0,3960.856,4.274581050156835,7497.0,7119.0,378.0,5.0,32.03469909379599,20.28502827046704,39.05971652079622,8.620556114940749,14.6,100.40753647156104,0.0,1
1284889,2021-08-24,Sagadahoc,Maine,23023,1531,12.0,4.0,0.0,32.0,27.0,,,-27.0,4.0,35149.0,253.695,138.54825676501312,19282.0,18561.0,721.0,3.7,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,11.380124612364506,0.0,1
1284890,2021-08-24,Somerset,Maine,23025,2490,35.0,21.0,0.0,31.0,22.0,,,-16.0,2.0,51113.0,3924.403,13.024401418508752,22435.0,21031.0,1404.0,6.3,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,41.0854381468511,0.0,1
1284891,2021-08-24,Waldo,Maine,23027,1411,22.0,10.0,0.0,52.0,44.0,,,-25.0,3.0,39155.0,729.918,53.64301195476752,20369.0,19409.0,960.0,4.7,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,25.539522410930914,0.0,1
1284892,2021-08-24,Washington,Maine,23029,1042,19.0,7.0,0.0,32.0,,,,-12.0,0.0,31625.0,2562.66,12.340692873810807,13506.0,12636.0,870.0,6.4,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,22.134387351778656,0.0,1
1284893,2021-08-24,York,Maine,23031,14423,143.0,87.0,0.0,75.0,51.0,,35.0,-27.0,4.0,201169.0,990.713,203.05476964569962,112715.0,107631.0,5084.0,4.5,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,43.247219999105226,0.0,1
1287616,2021-08-25,Androscoggin,Maine,23001,8703,88.0,13.0,0.0,13.0,24.0,,,-23.0,4.0,107233.0,467.927,229.16608787268098,54355.0,51684.0,2671.0,4.9,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,12.123133736816092,0.0,1
1287617,2021-08-25,Aroostook,Maine,23003,2231,56.0,22.0,0.0,22.0,28.0,,,-17.0,2.0,68628.0,6671.33,10.287004240533747,29162.0,27497.0,1665.0,5.7,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,32.05688640205164,0.0,1
1287618,2021-08-25,Cumberland,Maine,23005,18143,210.0,46.0,1.0,24.0,32.0,244.0,27.0,-30.0,5.0,289977.0,835.241,347.1776409443502,163251.0,156698.0,6553.0,4.0,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,15.863327091458979,0.34485493677084733,1
1287619,2021-08-25,Franklin,Maine,23007,1484,16.0,5.0,1.0,25.0,,,,-24.0,1.0,29991.0,1696.609,17.677025171975394,13875.0,13138.0,737.0,5.3,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,16.671668167116803,3.3343336334233604,1
1287620,2021-08-25,Hancock,Maine,23009,1558,41.0,8.0,0.0,114.0,68.0,,,-20.0,1.0,54659.0,1586.893,34.44403623936837,28675.0,27249.0,1426.0,5.0,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,14.63619897912512,0.0,1
1287621,2021-08-25,Kennebec,Maine,23011,6953,85.0,19.0,0.0,20.0,29.0,,15.0,-15.0,4.0,119980.0,867.524,138.30164929154697,61683.0,59007.0,2676.0,4.3,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,15.835972662110352,0.0,1
1287622,2021-08-25,Knox,Maine,23013,1291,7.0,9.0,0.0,38.0,,,,-17.0,1.0,39855.0,365.134,109.15170868776941,20028.0,19147.0,881.0,4.4,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,22.581859239744073,0.0,1
1287623,2021-08-25,Lincoln,Maine,23015,1210,3.0,5.0,0.0,,,,,-15.0,1.0,33969.0,455.818,74.52316494741322,16865.0,16121.0,744.0,4.4,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,14.719302893814948,0.0,1
1287624,2021-08-25,Oxford,Maine,23017,3835,71.0,8.0,0.0,34.0,35.0,,,-21.0,1.0,57202.0,2076.84,27.542805415920338,26389.0,24914.0,1475.0,5.6,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,13.985524981643998,0.0,1
1287625,2021-08-25,Penobscot,Maine,23019,7213,111.0,68.0,0.0,15.0,31.0,105.0,14.0,-33.0,3.0,152692.0,3397.362,44.94428324093811,75081.0,71498.0,3583.0,4.8,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,44.5340947790323,0.0,1
1287626,2021-08-25,Piscataquis,Maine,23021,711,7.0,8.0,0.0,,,,,-10.0,,16931.0,3960.856,4.274581050156835,7497.0,7119.0,378.0,5.0,32.03469909379599,20.28502827046704,39.05971652079622,8.620556114940749,14.6,47.250605398381666,0.0,1
1287627,2021-08-25,Sagadahoc,Maine,23023,1534,12.0,3.0,0.0,29.0,18.0,,,-26.0,3.0,35149.0,253.695,138.54825676501312,19282.0,18561.0,721.0,3.7,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,8.535093459273378,0.0,1
1287628,2021-08-25,Somerset,Maine,23025,2504,35.0,14.0,0.0,25.0,13.0,,,-16.0,1.0,51113.0,3924.403,13.024401418508752,22435.0,21031.0,1404.0,6.3,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,27.390292097900726,0.0,1
1287629,2021-08-25,Waldo,Maine,23027,1424,22.0,13.0,0.0,63.0,33.0,,,-22.0,3.0,39155.0,729.918,53.64301195476752,20369.0,19409.0,960.0,4.7,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,33.20137913421019,0.0,1
1287630,2021-08-25,Washington,Maine,23029,1045,19.0,3.0,0.0,32.0,41.0,,,-14.0,-1.0,31625.0,2562.66,12.340692873810807,13506.0,12636.0,870.0,6.4,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,9.486166007905139,0.0,1
1287631,2021-08-25,York,Maine,23031,14470,143.0,47.0,0.0,78.0,54.0,,30.0,-29.0,4.0,201169.0,990.713,203.05476964569962,112715.0,107631.0,5084.0,4.5,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,23.363440689171792,0.0,1
1290354,2021-08-26,Androscoggin,Maine,23001,8722,88.0,19.0,0.0,18.0,25.0,,,-21.0,3.0,107233.0,467.927,229.16608787268098,54355.0,51684.0,2671.0,4.9,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,17.71842623073121,0.0,1
1290355,2021-08-26,Aroostook,Maine,23003,2282,56.0,51.0,0.0,26.0,27.0,,,-21.0,3.0,68628.0,6671.33,10.287004240533747,29162.0,27497.0,1665.0,5.7,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,74.31369120475608,0.0,1
1290356,2021-08-26,Cumberland,Maine,23005,18145,210.0,2.0,0.0,26.0,30.0,228.0,35.0,-31.0,5.0,289977.0,835.241,347.1776409443502,163251.0,156698.0,6553.0,4.0,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,0.6897098735416947,0.0,1
1290357,2021-08-26,Franklin,Maine,23007,1491,16.0,7.0,0.0,22.0,,,,-25.0,0.0,29991.0,1696.609,17.677025171975394,13875.0,13138.0,737.0,5.3,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,23.34033543396352,0.0,1
1290358,2021-08-26,Hancock,Maine,23009,1577,41.0,19.0,0.0,105.0,75.0,,,-19.0,1.0,54659.0,1586.893,34.44403623936837,28675.0,27249.0,1426.0,5.0,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,34.76097257542216,0.0,1
1290359,2021-08-26,Kennebec,Maine,23011,6975,85.0,22.0,0.0,18.0,39.0,,26.0,-15.0,4.0,119980.0,867.524,138.30164929154697,61683.0,59007.0,2676.0,4.3,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,18.336389398233038,0.0,1
1290360,2021-08-26,Knox,Maine,23013,1300,7.0,9.0,0.0,41.0,,,,-15.0,0.0,39855.0,365.134,109.15170868776941,20028.0,19147.0,881.0,4.4,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,22.581859239744073,0.0,1
1290361,2021-08-26,Lincoln,Maine,23015,1216,3.0,6.0,0.0,,,,,-17.0,0.0,33969.0,455.818,74.52316494741322,16865.0,16121.0,744.0,4.4,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,17.66316347257794,0.0,1
1290362,2021-08-26,Oxford,Maine,23017,3853,71.0,18.0,0.0,38.0,28.0,,,-18.0,1.0,57202.0,2076.84,27.542805415920338,26389.0,24914.0,1475.0,5.6,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,31.467431208698997,0.0,1
1290363,2021-08-26,Penobscot,Maine,23019,7303,111.0,90.0,0.0,18.0,27.0,135.0,29.0,-29.0,3.0,152692.0,3397.362,44.94428324093811,75081.0,71498.0,3583.0,4.8,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,58.94218426636628,0.0,1
1290364,2021-08-26,Piscataquis,Maine,23021,719,7.0,8.0,0.0,,,,,-5.0,,16931.0,3960.856,4.274581050156835,7497.0,7119.0,378.0,5.0,32.03469909379599,20.28502827046704,39.05971652079622,8.620556114940749,14.6,47.250605398381666,0.0,1
1290365,2021-08-26,Sagadahoc,Maine,23023,1540,12.0,6.0,0.0,32.0,20.0,,,-27.0,5.0,35149.0,253.695,138.54825676501312,19282.0,18561.0,721.0,3.7,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,17.070186918546757,0.0,1
1290366,2021-08-26,Somerset,Maine,23025,2533,35.0,29.0,0.0,24.0,13.0,,,-17.0,2.0,51113.0,3924.403,13.024401418508752,22435.0,21031.0,1404.0,6.3,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,56.7370336313658,0.0,1
1290367,2021-08-26,Waldo,Maine,23027,1444,22.0,20.0,0.0,57.0,,,,-21.0,1.0,39155.0,729.918,53.64301195476752,20369.0,19409.0,960.0,4.7,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,51.07904482186183,0.0,1
1290368,2021-08-26,Washington,Maine,23029,1047,19.0,2.0,0.0,34.0,,,,-14.0,-2.0,31625.0,2562.66,12.340692873810807,13506.0,12636.0,870.0,6.4,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,6.324110671936758,0.0,1
1290369,2021-08-26,York,Maine,23031,14552,143.0,82.0,0.0,77.0,55.0,,35.0,-30.0,4.0,201169.0,990.713,203.05476964569962,112715.0,107631.0,5084.0,4.5,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,40.76174758536355,0.0,1
1293068,2021-08-27,Androscoggin,Maine,23001,8737,88.0,15.0,0.0,3.0,11.0,,,-23.0,4.0,107233.0,467.927,229.16608787268098,54355.0,51684.0,2671.0,4.9,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,13.988231234787797,0.0,1
1293069,2021-08-27,Aroostook,Maine,23003,2292,57.0,10.0,1.0,16.0,19.0,,,-24.0,3.0,68628.0,6671.33,10.287004240533747,29162.0,27497.0,1665.0,5.7,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,14.571312000932565,1.4571312000932564,1
1293070,2021-08-27,Cumberland,Maine,23005,18200,210.0,55.0,0.0,13.0,26.0,243.0,24.0,-31.0,5.0,289977.0,835.241,347.1776409443502,163251.0,156698.0,6553.0,4.0,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,18.967021522396603,0.0,1
